id,op,subop,fecha,hora_inicio,hora_fin,id_rrhh,nº_tocholargo,long_inicial,long_tocho_cortado,cant_tochos cortados ,peso_promedio,long_final,Peso del resto del tocho
522,76,1,20200115,092100,094800,000011,525,600,55,10,17.694,47.6,15.459
523,76,1,20200115,100000,102600,000011,526,600,55,10,17.721,48.7,15.769
524,76,1,20200115,103900,110400,000011,527,600,55,10,17.724,47.7,15.456
525,76,1,20200115,112600,114900,000011,528,600,55,10,17.693,48.2,15.596
526,76,1,20200115,131500,133700,000011,529,600,55,10,17.74,47.2,15.289
527,76,1,20200115,135100,141400,000011,530,600,55,10,17.684,46.5,14.959
528,76,1,20200115,142700,145300,000011,531,600,55,10,17.734,48.3,15.596
529,76,1,20200115,151000,153600,000011,532,600,55,10,17.718,49.7,16.049
530,76,1,20200115,154500,155300,000011,533,600,55,3,17.723,435.5,NULL
531,76,2,20200115,160600,162200,000011,533,435.5,74.9,5,24.135,59.7,19.26
532,76,2,20200115,163000,164800,000011,534,600,74.9,7,24.315,73.2,23.829
533,76,5,20200116,071600,074000,000011,535,600,53.1,11,17.128,15.5,4.968
534,76,5,20200116,082400,074800,000011,536,600,53.1,11,17.053,15,4.845
535,76,5,20200116,090900,093500,000011,537,600,53.1,11,17.09,15,4.835
536,76,5,20200116,094600,101300,000011,538,600,53.1,11,17.131,13.2,4.242
537,76,5,20200116,102500,105000,000011,539,600,53.1,11,17.16,13.7,4.488
538,76,6,20200116,111300,114500,000011,540,600,45.7,13,14.687,6.5,2.044
539,76,6,20200116,131100,134100,000011,541,600,45.7,13,14.679,5.8,1.867
540,76,6,20200116,135200,135500,000011,525,47.6,45.7,1,14.665,2,0.69
541,76,6,20200116,135700,135900,000011,526,48.7,45.7,1,14.685,3,0.967
542,76,6,20200116,140100,140300,000011,527,47.7,45.7,1,14.695,2.3,0.657
543,76,6,20200116,140800,140900,000011,528,48.2,45.7,1,14.669,2.4,0.82
544,76,6,20200116,141100,141300,000011,529,47.2,45.7,1,14.682,1.5,0.507
545,76,6,20200116,141400,141500,000011,530,46.5,45.7,1,14.67,5,0.197
546,76,6,20200116,143200,144500,000011,542,600,45.7,7,14.679,278.5,NULL
547,76,7,20200117,142600,143600,000011,542,278.5,48.2,5,15.533,36.5,11.754
548,76,7,20200117,144800,151100,000011,425,548.5,48.2,11,15.546,15.5,5.072
549,76,7,20200117,151500,151700,000011,533,59.7,48.2,1,7.203,5.4,3.618
550,76,7,20200117,152000,152100,000011,532,49.7,48.2,1,15.539,1.3,0.4
551,76,7,20200117,152200,152300,000011,531,48.3,48.2,1,15.596,1,15.596
552,76,6,20200121,070000,073900,000011,543,600,31.7,18,10.126,28.2,9.107
553,76,6,20200121,074900,075400,000011,534,75.2,31.7,2,10.225,9.7,3.161
554,76,6,20200121,082700,085400,000011,544,600,31.7,13,10.099,187.2,NULL
555,77,1,20200123,101400,102100,000011,544,187.2,55.5,3,17.876,19.7,6.386
556,77,1,20200123,103000,105200,000011,545,600,55.5,10,17.937,41.7,13.322
557,77,1,20200123,110000,112200,000011,546,600,55.5,10,17.947,41.4,13.362
558,76,2,20200127,070700,073700,000011,547,600,45.8,13,14.756,4.4,18.94
559,76,2,20200127,082000,085000,000011,548,600,45.8,13,14.783,4.5,1.534
560,76,1,20200127,091200,092200,000011,638,600,45.8,4,14.682,422.1,NULL
561,76,9,20200127,093900,095700,000011,638,424.1,51.1,8,16.419,13.7,4.485
562,76,9,20200127,101000,103400,000011,637,600,51.1,11,16.447,42,13.602
563,76,9,20200127,104200,110500,000011,636,600,51.1,11,16.447,41.7,13.448
564,76,9,20200127,112000,114400,000011,635,600,51.1,10,16.51,93.1,NULL
565,76,10,20200127,131000,131400,000011,635,93.1,38.8,2,12.529,15.1,4.918
566,76,10,20200127,131800,135000,000011,634,600,38.8,15,12.561,21,6.826
567,76,10,20200127,141400,144700,000011,633,600,38.8,15,12.511,20.5,6.682
568,76,10,20200127,150000,155000,000011,554,600,38.8,15,12.512,20.5,6.646
569,76,10,20200127,161300,162900,000011,553,600,38.8,7,12.523,332.6,NULL
570,76,4,20200128,065200,071500,000011,553,332.7,33.3,9,10.751,30.4,9.8
571,76,4,20200128,072400,075800,000011,552,600,33.3,13,10.739,168.6,NULL
572,76,4,20200128,084300,085200,000011,552,168.6,33.3,5,10.733,34,11.027
573,76,4,20200128,090000,090800,000011,551,600,33.3,3,10.805,555.5,NULL
574,78,1,20200128,091600,095000,000011,551,555.5,55,9,17.753,7.7,2.504
575,78,1,20200128,103900,111200,000011,550,600,55,11,17.753,55,NULL
576,78,1,20200128,113000,113900,000011,549,600,55,4,17.666,386,NULL
577,78,3,20200128,131700,133500,000011,549,386,43,8,13.809,39.7,12.748
578,78,3,20200128,140000,143400,000011,560,600,43,14,13.944,1.6,0.527
579,78,3,20200128,145400,153700,000011,559,600,43,14,13.952,1.3,0.353
580,78,3,20200128,153700,160700,000011,558,600,43,13,13.826,43.4,13.968
581,78,4,20200128,162400,164500,000011,557,600,60.5,10,19.597,60.5,19.547
582,78,4,20200129,065400,071200,000011,556,600,60.5,8,19.474,121.5,NULL
583,78,5,20200129,071700,072600,000011,556,121.5,51.9,2,16.669,17.5,5.595
584,78,5,20200129,073500,075500,000011,555,600,51.9,11,16.717,34.5,11.161
585,78,5,20200129,085000,090800,000011,566,600,51.9,7,16.744,245.3,NULL
586,78,2,20200129,091600,092600,000011,566,245.3,53.3,4,17.18,31.3,10.154
587,78,2,20200129,093500,100400,000011,565,600,53.3,11,17.153,22.2,7.176
588,78,7,20200129,103500,110900,000011,564,600,38.4,15,12.332,32.2,10.414
589,78,7,20200129,113000,114800,000011,563,600,38.4,7,12.34,339.6,NULL
590,78,6,20200129,130900,132500,000011,563,339.6,55.7,6,17.96,4,1.427
591,78,6,20200129,133400,140000,000011,562,600,55.7,10,17.918,51.4,16.619
592,78,6,20200129,141500,143800,000011,561,600,55.7,10,18.027,49.9,16.183
593,78,6,20200129,150800,153800,000011,567,600,55.7,10,17.947,45.3,14.655
594,78,6,20200129,154400,160200,000011,568,600,55.7,9,18.047,100.5,NULL
595,79,1,20200130,163400,165000,000011,569,600,60.2,10,19.282,2.9,0.89
596,79,1,20200131,065200,071700,000011,570,600,60.2,10,19.285,4.7,1.551
597,79,1,20200131,072100,072300,000011,568,100.5,60.2,1,19.387,40.3,13.075
598,79,2,20200131,073600,075700,000011,571,600,42.4,10,13.595,180.5,NULL
599,79,2,20200131,082400,083300,000011,571,180.5,42.4,4,13.607,10.3,3.348
600,79,2,20200131,084500,090300,000011,572,600,42.4,9,13.654,222.5,NULL
601,79,1,20200203,112500,113100,000011,572,222.5,67.1,3,21.641,21.6,6.712
602,79,1,20200203,114400,113100,000011,573,600,67.1,9,21.596,3.5,1.07
603,79,1,20200203,131400,133800,000011,574,600,67.1,9,21.613,3.5,1.087
604,79,1,20200203,134500,141100,000011,575,600,67.1,9,21.671,3.5,1.08
605,79,1,20200203,142300,144600,000011,576,600,67.1,8,21.675,72.3,23.515
606,79,2,20200203,162600,170500,000011,577,600,32,19,10.272,1.5,0.497
607,79,2,20200203,065700,072000,000011,578,600,32,9,10.264,322.3,NULL
608,79,2,20200203,062500,072700,000011,564,32,32,1,10.414,0,0
609,79,2,20200203,062800,072900,000011,176,32,32,1,10.337,0,0
610,79,3,20200203,074400,075800,000011,578,322.3,38.3,8,12.362,14.5,4.668
611,79,3,20200203,083300,090900,000011,579,600,38.3,14,12.301,69.3,NULL
612,80,1,20200204,135200,135700,000011,579,69.3,31,2,9.498,6.3,2.191
613,80,1,20200204,140000,140400,000011,576,72.3,31,2,10.058,9.9,3.188
614,80,1,20200204,140700,141000,000011,487,48.5,31,1,10.017,17.5,5.612
615,80,1,20200204,141200,141400,000011,486,48.3,31,1,9.994,17,5.469
616,80,1,20200204,141900,142100,000011,637,42,31,1,9.957,11,3.498
617,80,1,20200204,142400,142600,000011,558,43.4,31,1,9.964,12.4,3.895
618,80,1,20200204,142800,143100,000011,561,49.9,31,1,10.044,18.6,6.029
619,80,1,20200204,143300,143400,000011,562,51.4,31,1,9.977,20.3,6.529
620,80,1,20200204,143500,143700,000011,476,49.3,31,1,9.353,18.1,5.719
621,80,1,20200204,144000,144200,000011,567,45.3,31,1,9.997,14,4.548
622,80,1,20200204,144300,144500,000011,568,40.3,31,1,10.027,9.2,2.948
623,80,1,20200204,144600,144700,000011,555,34.5,31,1,9.994,3.6,1.06
624,80,1,20200204,144800,145100,000011,636,47.1,31,1,10.004,10.5,3.341
625,80,1,20200204,145500,145700,000011,549,39.7,31,1,9.97,8.4,2.671
626,80,1,20200204,145700,150000,000011,488,48.3,31,1,9.967,17.3,5.482
627,80,1,20200204,150100,150300,000011,485,47.5,31,1,9.93,16.3,5.215
628,80,1,20200204,150400,150500,000011,566,31.3,31,1,10.154,0.3,10.154
629,80,1,20200204,151400,153200,000011,580,600,31,8,9.949,355.6,NULL
630,80,1,20200204,155000,160700,000011,580,355.6,47.7,7,15.33,19,6.166
631,80,3,20200204,161600,164000,000011,581,600,47.7,12,15.42,28.7,9.25
632,80,3,20200204,164800,165400,000011,582,600,47.7,3,15.586,461.3,NULL
633,80,2,20200205,104200,110900,000011,582,461.3,38.7,12,12.493,3,0.784
634,80,2,20200205,111500,111100,000011,583,600,38.7,10,12.492,218.8,NULL
635,80,4,20200205,140900,142100,000011,583,218.8,39.7,5,12.808,19,6.349
636,80,4,20200205,143200,150700,000011,584,600,39.7,15,12.835,3.3,0.947
637,80,4,20200205,153400,154400,000011,585,600,39.7,4,12.941,449.7,NULL
638,80,6,20200205,155300,161000,000011,585,449.7,50.1,8,16.177,47.5,15.236
639,80,6,20200206,065000,071600,000011,586,600,50.1,12,16.236,4.1,1.247
640,80,6,20200206,073500,074200,000011,587,600,50.1,2,16.279,560.5,NULL
641,80,7,20200206,082000,084100,000011,587,560.5,51.9,9,16.771,40.8,13.211
642,80,7,20200206,085300,092100,000011,588,600,51.9,11,16.704,36,11.558
643,80,8,20200206,084900,101300,000011,589,600,52.8,11,17.008,28.3,9.12
644,80,8,20200206,103500,105500,000011,590,600,52.8,9,17.024,133.5,NULL
645,80,9,20200206,112000,112500,000011,590,133.5,46.2,2,14.925,40.5,13.098
646,80,9,20200206,113200,120200,000011,591,600,46.2,13,14.925,1,1.901
647,80,9,20200206,132900,135000,000011,592,600,46.2,8,14.939,223.7,NULL
648,80,10,20200206,141900,143800,000011,592,223.7,28.2,8,9.063,6.8,2.167
649,80,10,20200206,144500,144800,000011,589,117.5,28.2,4,9.2,0,NULL
650,80,10,20200206,145200,150600,000011,593,600,28.2,5,10.388,362.9,NULL
651,80,10,20200207,102600,110000,000011,593,362.9,28.2,16,9.079,7.7,2.484
652,80,11,20200207,115300,151800,000011,594,600,43.2,13,13.91,42,13.548
653,80,11,20200207,152800,154300,000011,595,600,43.2,7,13.976,299.8,NULL
654,80,12,20200207,160000,161100,000011,596,600,32.2,9,10.37,8,2.588
656,81,2,20200211,114200,115900,000011,597,600,36.2,7,11.638,354.5,NULL
657,81,2,20200211,130700,134700,000011,597,354.5,36.2,9,11.638,27.5,8.78
658,81,3,20200211,135600,142500,000011,598,600,55.1,11,17.664,0,NULL
659,81,3,20200211,143000,145900,000011,599,600,55.1,11,17.67,0,NULL
660,81,3,20200211,150400,152000,000011,600,600,55.1,8,17.668,167,NULL
661,81,4,20200211,154000,155000,000011,600,167,46.9,3,15.025,26,8.34
662,81,4,20200211,160000,161000,000011,601,600,46.9,3,15.012,468.5,NULL
663,81,5,20200211,161500,163000,000011,601,468.5,54.9,8,17.67,27.5,8.727
664,81,5,20200212,083600,090500,000011,602,600,54.9,11,17.641,4.1,1.16
665,81,5,20200212,164300,164800,000011,606,600,54.9,4,17.718,337.5,NULL
666,82,1,20200212,143400,150800,000011,603,600,47.6,12,15.266,35.5,11.407
667,82,1,20200212,152000,154200,000011,604,600,47.6,10,15.369,130.6,NULL
668,82,2,20200212,155200,155500,000011,604,130.6,46.6,2,15.137,37.7,12.241
669,82,2,20200212,160500,163300,000011,605,600,46.6,14,15.087,42,13.565
670,82,2,20200213,065800,071400,000011,606,337.5,46.6,6,15.052,55.5,NULL
671,82,3,20200213,071700,072400,000011,606,116.5,29.7,3,9.65,16,5.265
672,82,3,20200213,074200,075500,000011,607,600,29.7,6,9.646,427,NULL
673,82,3,20200213,082400,090500,000011,607,427,29.7,14,9.65,4.5,1.414
674,82,4,20200213,092300,094700,000011,608,600,51.3,11,16.563,41.3,13.402
675,82,4,20200213,100400,103200,000011,609,600,51.3,11,16.456,44.3,14.245
676,82,4,20200213,104700,104800,000011,610,600,51.3,1,16.569,548.7,NULL
677,81,1,20200218,103600,110000,000011,610,548.7,52.4,10,16.914,33,106.739
678,81,1,20200218,111100,114000,000011,611,600,52.4,11,16.986,30.2,9.794
679,81,1,20200218,114700,115800,000011,612,600,52.4,4,16.946,400.3,NULL
680,81,1,20200218,131200,133200,000011,612,400.3,52.4,7,16.951,32,10.38
681,81,1,20200218,150400,151900,000011,613,600,52.4,8,16.967,188,NULL
682,81,8,20200218,153100,153600,000011,613,188,67.2,2,20.741,53,17.156
683,81,8,20200218,154400,160500,000011,614,600,67.2,9,21.696,4,1.21
684,81,8,20200218,162200,164000,000011,615,600,67.2,8,21.696,51.8,16.347
685,81,8,20200219,064300,070800,000011,616,600,67.2,9,21.579,2,0.617
686,81,8,20200219,072000,074800,000011,617,600,67.2,9,21.793,3,0.95
687,81,8,20200219,072300,082500,000011,618,600,67.2,1,21.598,543,NULL
688,81,7,20200219,084300,092100,000011,618,543,45.4,11,14.637,40.2,12.968
689,81,7,20200219,100000,102200,000011,619,600,45.4,13,14.686,13.3,4.382
690,81,7,20200219,104600,111500,000011,620,600,45.4,13,14.709,13.5,4.405
691,81,6,20200219,113000,114900,000011,621,600,45.4,10,14.731,147,NULL
692,81,9,20200219,131200,131700,000011,621,147,50.2,2,16.196,46.5,17.02
693,81,9,20200219,133000,135300,000011,622,600,50.2,12,16.201,1.3,0.31
694,81,9,20200219,135900,142300,000011,623,600,50.2,11,16.207,49.2,15.816
695,81,9,20200219,143300,145700,000011,624,600.6,50.2,12,16.21,50.2,16.226
696,81,6,20200219,151500,152500,000011,225,600.5,50.2,5,16.279,352,NULL
697,83,1,20200219,154500,155700,000011,225,352,44.7,7,14.435,38.3,12.395
698,83,1,20200219,160800,163100,000011,226,600.5,44.7,13,14.465,21.1,6.919
699,83,1,20200219,163800,164100,000011,623,49.2,44.7,1,14.405,3.8,1.307
700,83,1,20200219,164200,164500,000011,621,46.5,44.7,1,14.435,1.5,0.484
701,83,1,20200219,164600,164800,000011,615,51.8,44.7,1,14.389,5.5,1.871
702,83,1,20200219,165000,165100,000011,609,44.7,44.7,1,14.249,0,14.249
703,80,12,20200225,072200,075600,000011,512,600,32.2,14,10.419,208.5,NULL
704,84,1,20200225,110000,111400,000011,512,208.5,32.2,6,10.409,13.3,4.298
705,84,1,20200225,112600,115600,000011,627,600,32.2,13,10.397,120.8,NULL
706,84,3,20200225,131000,131400,000011,627,120.8,42.8,2,13.792,35,11.207
707,84,3,20200225,132100,132200,000011,594,423,42.8,1,13.538,4.2,13.538
708,84,3,20200225,132300,132500,000011,586,47.5,42.8,1,13.862,4.2,1.297
709,84,3,20200225,132700,132200,000011,613,53,42.8,1,13.852,9.9,3.194
710,84,3,20200225,133600,133700,000011,NULL,42.8,42.8,1,13.962,0,0
711,84,3,20200225,133800,133900,000011,NULL,42.8,42.8,1,13.958,0,0
712,84,3,20200225,134000,134100,000011,NULL,43,43,1,13.975,0,0
713,84,4,20200225,135400,135700,000011,608,41.3,39.6,1,12.655,2.3,0.637
714,84,4,20200225,135800,140000,000011,590,40.5,39.6,1,12.638,1,0.36
715,84,4,20200225,140100,140300,000011,587,40.8,39.6,1,12.681,1.5,0.43
716,84,4,20200225,140400,140700,000011,618,40.7,39.6,1,12.588,1,0.28
717,84,2,20200226,093100,100000,000011,628,600,49,12,15.754,23.2,7.536
718,84,2,20200226,101400,102400,000011,629,600,49,4,15.752,415.2,NULL
719,85,1,20200227,082400,083700,000011,629,415,62.2,6,20.065,41,13.178
720,85,1,20200227,084600,085400,000011,630,600,62.2,3,20.194,422.2,NULL
721,88,1,20200319,072800,074700,000011,630,422.2,50.1,8,16.444,6,5.095
722,88,1,20200319,082100,084700,000011,631,600,50.1,12,16.319,1,0.197
723,88,1,20200319,090300,092800,000011,632,600,50.1,12,16.134,9.3,3.104
724,88,1,20200319,095100,101300,000011,639,607,50.1,10,16.201,107,NULL
725,88,2,20200319,102400,103100,000011,639,107,48.4,2,15.696,9,2.908
726,88,2,20200319,103900,110400,000011,640,610,48.4,12,15.57,13.6,7.683
727,88,2,20200319,111600,112500,000011,641,607,48.4,4,15.581,412.3,NULL
728,88,3,20200319,113000,114700,000011,641,412.3,43.2,9,13.889,22.5,7.159
729,88,3,20200319,131200,132900,000011,642,607,43.2,8,13.954,219,NULL
730,88,4,20200319,135800,141000,000011,642,219,33.7,6,10.854,16,5.185
731,88,4,20200319,142000,145400,000011,643,610,33.7,17,10.872,31,10.064
732,88,4,20200319,140700,152500,000011,644,610,33.7,8,10.854,332.1,NULL
733,88,5,20200319,153400,154700,000011,644,332.1,35.6,8,11.458,15.9,5.255
734,88,5,20200320,082700,085000,000011,645,610,35.6,17,11.389,35.5,11.297
735,88,6,20200320,085700,092900,000011,646,610,42.4,14,13.66,11.4,37.714
736,88,6,20200320,093700,101000,000011,647,610,42.4,14,13.69,11.4,37.714
737,88,6,20200320,102200,105200,000011,648,610,42.4,14,13.666,11.4,3.701
738,88,6,20200320,110600,111700,000011,649,610,42.4,5,13.565,394.2,NULL
739,89,1,20200413,084700,092300,000011,649,394.2,33.4,11,10.757,22.8,7.363
740,89,1,20200413,094000,102800,000015,650,610,33.4,18,10.804,0,NULL
741,89,1,20200413,105000,110000,000015,692,610,33.4,3,10.791,589,NULL
742,89,2,20200413,111900,110700,000015,692,506.8,46.4,10,14.889,42.2,13.612
743,89,2,20200413,132500,134800,000015,691,610,46.4,8,15.095,237.9,NULL
744,89,3,20200413,135300,141200,000015,691,237.9,41.9,5,13.642,21.5,7.063
745,89,3,20200413,155400,161200,000015,690,610,41.9,5,13.608,390.6,NULL
746,89,4,20200414,161500,164000,000015,690,399,41.4,9,13.378,20.1,6.642
747,89,4,20200414,070600,072400,000015,689,610,41.4,9,13.334,231.6,NULL
748,89,5,20200414,073000,074000,000011,689,231.6,42.4,5,13.607,8.7,6.069
749,89,5,20200414,082600,084600,000011,688,610,42.4,10,13.655,181,NULL
750,89,6,20200414,085800,091200,000011,688,182,44.3,4,13.988,6.4,2.087
751,89,6,20200414,092500,095000,000011,687,610,44.3,11,14.044,126.7,NULL
752,89,7,20200414,100000,100300,000011,687,126.7,61.7,2,19.919,3.2,0.994
753,89,7,20200414,104000,110200,000011,656,610,61.7,9,19.857,54.4,17.49
754,90,1,20200428,132600,134000,000011,655,610,33.9,5,10.932,439.7,NULL
755,90,1,20200428,143000,145700,000011,655,439.7,33.9,12,10.941,30.7,9.937
756,90,1,20200428,150500,154000,000011,654,610,33.9,17,10.937,30.4,9.837
757,90,1,20200428,160000,162200,000011,653,610,33.9,11,10.897,235.2,NULL
758,87,1,20200428,163000,164400,000011,653,235.2,30.2,7,9.712,22.5,7.303
759,87,1,20200428,164600,164800,000011,654,30.4,30.4,1,9.837,0,0
760,87,1,20200428,165000,165200,000011,655,30.7,30.7,1,9.937,0,0
761,87,1,20200428,070800,074800,000011,652,610,30.2,19,9.67,15.9,21.875
762,90,2,20200429,083100,085600,000011,651,610,50.6,12,16.359,50.6,16.349
763,90,2,20200429,091200,092400,000011,662,610,50.6,4,16.333,403.6,NULL
764,90,3,20200429,093000,094200,000011,662,403.6,51.1,7,16.513,43.5,13.952
765,91,1,20200430,070000,072000,000011,661,504.2,54.8,8,17.568,64.2,NULL
766,91,3,20200430,072500,072700,000011,661,64.2,40,1,12.811,24,NULL
767,91,2,20200430,073200,075100,000011,660,610,40,5,12.889,405.7,NULL
768,91,2,20200430,082000,083500,000011,660,405.5,46.5,8,14.987,31.9,10.254
769,91,2,20200430,085700,090600,000011,659,610,46.5,3,14.974,466.6,NULL
770,91,2,20200505,083000,084600,000011,659,466.6,38.8,10,12.451,77.7,NULL
771,92,7,20200512,154000,161000,000011,658,607,40.1,15,12.865,3,0.84
772,92,7,20200512,162000,165000,000011,657,607,40.1,15,12.98,2.5,0.687
773,92,7,20200513,065000,070800,000011,668,610,40.1,9,12.89,246.8,NULL
774,92,1,20200513,071800,072700,000011,668,246.8,44.7,5,14.365,22.2,7.253
775,92,1,20200513,073800,074800,000011,667,610,44.7,5,14.447,385.1,NULL
776,92,3,20200513,073000,084800,000011,667,385.1,45.8,8,14.806,15.9,5.145
777,92,3,20200513,085200,085400,000011,NULL,46.5,45.8,1,14.795,0.1,0.067
778,92,3,20200513,085600,085800,000011,656,54.4,45.8,1,14.832,7.5,2.551
779,92,4,20200513,092500,094800,000011,666,610,49.5,11,15.809,67.8,21.198
780,92,5,20200513,101000,103700,000011,665,610,42,16,13.457,20.2,6.519
781,92,5,20200513,104200,104300,000011,605,42,42,1,13.565,0,0
782,92,5,20200513,104500,104700,000011,692,42.3,42.3,1,13.616,0,0
783,92,5,20200513,105600,110100,000011,664,610,42.2,2,13.465,525.5,NULL
784,92,2,20200513,110800,113000,000011,664,525.5,41.6,10,13.342,107,NULL
785,92,6,20200518,070000,070500,000011,664,107.1,45.4,2,14.523,16.1,5.225
786,92,6,20200518,071600,074300,000011,663,610,45.4,13,14.564,19.3,6.229
787,92,6,20200518,081900,085000,000011,674,607,45.4,13,14.624,15.8,5.172
788,92,6,20200518,091900,094800,000011,673,607,45.4,13,14.592,15.8,5.159
789,92,6,20200518,100500,101700,000011,672,607,45.4,5,14.595,380,NULL
790,93,1,20200520,133000,134600,000011,672,380,43.4,8,14.008,30.5,9.89
791,93,1,20200520,135700,NULL,000011,671,607,43.4,13,13.987,39.5,12.715
792,93,1,20200520,133600,150300,000011,670,607,43.4,13,13.967,39.4,12.671
793,93,1,20200520,151600,154200,000011,669,607,43.4,13,13.98,38.4,12.374
794,93,1,20200520,155600,162000,000011,680,610,43.4,11,13.956,129.1,NULL
795,94,2,20200521,094700,095300,000011,680,129.1,47.9,2,15.366,33,10.604
796,94,2,20200521,100200,103000,000011,679,610.5,47.9,12,15.394,32.5,10.44
797,94,2,20200521,103600,103800,000011,659,77.8,47.9,1,15.422,29.6,9.55
798,94,2,20200521,104000,104300,000011,666,67.8,47.9,1,15.389,17.5,5.702
799,94,3,20200521,110300,113500,000011,678,610,43.3,14,13.899,1,0.243
800,94,3,20200521,113800,113900,000011,662,43.5,43.5,1,13.952,0,0
801,94,1,20200521,131000,132800,000011,677,610,67.3,9,21.656,3,0.85
802,94,1,20200521,134300,134500,000011,676,610,67.3,1,21.681,542.5,NULL
803,94,4,20200521,144000,142000,000011,676,542.5,48,11,15.503,10.2,3.311
804,94,4,20200521,143400,144800,000011,675,610,48,7,15.528,271.2,NULL
805,94,5,20200521,145800,151100,000011,675,271.2,60.6,8,9.892,23.2,NULL
806,94,5,20200521,152000,152200,000011,553,271.2,30.6,1,9.794,30.1,9.794
807,94,5,20200521,152300,152400,000011,NULL,31,31,1,9.894,0,0
808,94,5,20200521,152600,152700,000011,672,30.5,30.5,1,9.89,0,0
809,94,5,20200521,154300,160400,000011,686,610,30.6,10,9.961,297.6,NULL
810,95,1,20200522,155500,160300,000011,686,297.6,50.5,5,16.236,44.5,14.339
811,95,1,20200522,161100,163500,000011,685,610,50.5,12,16.244,2.2,0.604
812,95,2,20200525,073300,073900,000011,684,610,46.1,3,14.779,471.4,NULL
813,95,3,20200525,082000,083900,000011,684,471.4,52,9,14.759,1.2,0.407
814,95,3,20200525,090300,092900,000011,683,610,52,11,16.756,34.8,10.731
815,95,3,20200525,094100,100800,000011,682,610,52,11,16.736,34.6,11.214
816,95,3,20200525,102400,104900,000011,681,588.5,52,11,16.864,13,4.228
817,95,3,20200525,110600,113100,000011,696,607.2,52,11,16.781,31.4,10.197
818,95,3,20200525,114300,120400,000011,697,607.5,52,11,16.734,31.3,10.097
819,96,1,20200528,130600,134000,000011,696,60.9,32.6,18,10.436,21.2,6.859
820,96,1,20200528,135000,142700,000011,695,607.9,32.6,18,10.45,20.6,6.702
821,96,1,20200528,151700,153500,000011,694,607,32.7,10,10.458,281,NULL
822,96,2,20200528,154200,155800,000011,694,281,45.3,6,14.681,7.2,2.418
823,96,2,20200528,160900,163300,000011,693,607.4,45.3,13,14.612,14.1,4.525
824,26,2,20200529,064000,070400,000011,699,610,45.3,13,14.469,20.4,6.516
825,96,2,20200529,072300,075100,000011,700,610,45.3,13,14.559,20.8,6.736
826,96,2,20200529,075400,075600,000011,701,610,45.3,1,14.539,564.6,NULL
827,96,3,20200529,084000,085600,000011,701,564.6,53.2,10,17.158,29.5,9.513
828,96,3,20200529,090400,092500,000011,702,610,53.2,11,17.218,20.7,6.789
829,96,3,20200529,093600,095800,000011,703,610,53.2,11,17.13,21.1,6.796
830,96,3,20200529,101400,103500,000011,704,610,53.2,11,17.203,21.4,7.203
831,96,4,20200529,105700,105700,000011,705,607.5,42.3,14,13.619,13.2,75027.255
832,96,4,20200529,113400,120000,000011,706,607.5,42.3,14,13.62,12.5,4.011
833,96,4,20200529,130700,133700,000011,707,607.5,42.3,14,13.61,12.9,4.148
834,96,4,20200529,134200,135800,000011,708,607.5,42.3,8,136.536,267.6,NULL
835,96,5,20200529,141000,142100,000011,708,267.6,46.8,5,15.15,32.5,10.571
836,96,5,20200529,145500,151800,000011,709,607.5,46.8,12,15.079,43.5,14.078
837,96,5,20200529,152700,154800,000011,710,607,46.8,12,15.022,43,13.842
838,96,5,20200529,160000,162000,000011,715,610,46.8,12,15.109,45.9,14.862
839,96,5,20200529,162300,163000,000011,716,610,46.8,4,15.044,422.2,NULL
840,96,6,20200601,074700,075900,000011,716,422.2,67.6,6,21.758,15.3,4.912
841,96,6,20200601,083000,084900,000011,711,609.6,67.6,9,21.836,67,21.651
842,96,6,20200601,085600,091400,000011,712,609.7,67.6,9,21.835,67,21.655
843,96,6,20200601,092800,094300,000011,713,609.5,67.6,8,21.778,66.5,21.468
844,96,6,20200601,095200,100400,000011,714,610,67.6,5,21.698,270.5,NULL
845,96,7,20200601,101100,102300,000011,714,270.5,45.6,5,14.634,41.7,13.332
846,96,7,20200601,104100,105600,000011,717,609.9,45.6,7,14.802,288.7,NULL
847,96,8,20200601,110600,111600,000011,717,288.7,51,5,16.591,32.6,10.624
848,96,8,20200601,113000,115200,000011,718,609.6,51,11,16.453,44.9,14.435
849,96,8,20200601,130900,131200,000011,NULL,NULL,51.1,9,16.509,51.1,16.509
850,96,9,20200601,133000,135600,000011,719,609.6,51,14,13.079,37.2,12.054
851,96,9,20200601,141200,143000,000011,720,609.7,51,9,13.125,241.7,NULL
852,96,10,20200601,143800,144500,000011,720,241.7,54,4,17.464,24.8,8.056
853,96,10,20200601,145400,151400,000011,721,610,54,11,17.358,13.8,4.418
854,96,10,20200601,152100,152800,000011,722,610,54,3,17.414,447.3,NULL
